invoice_line_id,invoice_code,product_code,quantity,unit_price,line_discount_percent,line_discount_amount,line_total
1033,HDIP000553,SKU-NOW-1089,1,313000.0,5.0,16000.0,297000.0
1034,HDIP000553,SKU-TEE-1051,1,201000.0,15.0,30000.0,171000.0
1035,HDIP000553,SKU-TEE-1088,1,274000.0,0.0,0.0,274000.0
1036,HDIP000554,SKU-DKM-1061,2,205000.0,10.0,41000.0,369000.0
1037,HDIP000554,SKU-DIR-1117,1,397000.0,0.0,0.0,397000.0
1038,HDIP000554,SKU-SWE-1046,1,566000.0,10.0,57000.0,509000.0
1039,HDIP000554,SKU-NOW-1078,1,415000.0,0.0,0.0,415000.0
1040,HDIP000555,SKU-TSU-1034,1,385000.0,0.0,0.0,385000.0
1041,HDIP000555,SKU-TEE-1022,2,252000.0,0.0,0.0,504000.0
1042,HDIP000556,SKU-TSU-1015,1,292000.0,0.0,0.0,292000.0
1043,HDIP000557,SKU-DIR-1113,1,595000.0,0.0,0.0,595000.0
1044,HDIP000558,SKU-THE-1063,3,472000.0,10.0,142000.0,1274000.0
1045,HDIP000558,SKU-NOW-1098,2,393000.0,15.0,118000.0,668000.0
1046,HDIP000559,SKU-SWE-1024,1,753000.0,0.0,0.0,753000.0
1047,HDIP000560,SKU-DIR-1119,3,693000.0,10.0,208000.0,1871000.0
1048,HDIP000560,SKU-BAD-1064,1,515000.0,5.0,26000.0,489000.0
1049,HDIP000560,SKU-DIR-1006,1,416000.0,15.0,62000.0,354000.0
1050,HDIP000560,SKU-BAD-1057,2,664000.0,0.0,0.0,1328000.0
1051,HDIP000560,SKU-SWE-1046,1,566000.0,0.0,0.0,566000.0
1052,HDIP000561,SKU-NOW-1085,1,210000.0,0.0,0.0,210000.0
1053,HDIP000561,SKU-THE-1075,1,503000.0,10.0,50000.0,453000.0
1054,HDIP000562,SKU-BAD-1087,1,731000.0,0.0,0.0,731000.0
1055,HDIP000562,SKU-THE-1013,1,387000.0,15.0,58000.0,329000.0
1056,HDIP000562,SKU-SWE-1114,1,615000.0,0.0,0.0,615000.0
1057,HDIP000563,SKU-TEE-1059,2,177000.0,15.0,53000.0,301000.0
1058,HDIP000564,SKU-DIR-1006,1,416000.0,5.0,21000.0,395000.0
1059,HDIP000565,SKU-DIR-1007,2,631000.0,0.0,0.0,1262000.0
1060,HDIP000566,SKU-COO-1033,1,281000.0,5.0,14000.0,267000.0
1061,HDIP000567,SKU-NOW-1052,1,425000.0,15.0,64000.0,361000.0
1062,HDIP000568,SKU-THE-1118,2,434000.0,10.0,87000.0,781000.0
1063,HDIP000568,SKU-TEE-1040,1,172000.0,15.0,26000.0,146000.0
1064,HDIP000569,SKU-NOW-1050,1,245000.0,10.0,24000.0,221000.0
1065,HDIP000570,SKU-COO-1056,1,275000.0,0.0,0.0,275000.0
1066,HDIP000570,SKU-NOW-1081,1,420000.0,5.0,21000.0,399000.0
1067,HDIP000571,SKU-THE-1068,1,496000.0,5.0,25000.0,471000.0
1068,HDIP000571,SKU-NOW-1081,1,420000.0,5.0,21000.0,399000.0
1069,HDIP000571,SKU-COO-1083,1,284000.0,0.0,0.0,284000.0
1070,HDIP000571,SKU-SWE-1011,1,375000.0,0.0,0.0,375000.0
1071,HDIP000572,SKU-THE-1118,1,434000.0,10.0,43000.0,391000.0
1072,HDIP000572,SKU-DIR-1006,1,416000.0,0.0,0.0,416000.0
1073,HDIP000573,SKU-THE-1075,1,503000.0,10.0,50000.0,453000.0
1074,HDIP000574,SKU-SWE-1024,2,753000.0,0.0,0.0,1506000.0
1075,HDIP000575,SKU-DIR-1093,1,544000.0,15.0,82000.0,462000.0
1076,HDIP000576,SKU-TEE-1112,1,339000.0,15.0,51000.0,288000.0
1077,HDIP000576,SKU-DIR-1104,3,605000.0,0.0,0.0,1815000.0
1078,HDIP000576,SKU-SWE-1024,2,753000.0,0.0,0.0,1506000.0
1079,HDIP000576,SKU-DIR-1028,1,536000.0,0.0,0.0,536000.0
1080,HDIP000577,SKU-TEE-1059,1,177000.0,15.0,27000.0,150000.0
1081,HDIP000577,SKU-NOW-1089,3,313000.0,10.0,94000.0,845000.0
1082,HDIP000578,SKU-NOW-1089,1,313000.0,0.0,0.0,313000.0
1083,HDIP000578,SKU-BAD-1087,1,731000.0,0.0,0.0,731000.0
1084,HDIP000579,SKU-TEE-1027,1,339000.0,0.0,0.0,339000.0
1085,HDIP000579,SKU-TEE-1062,1,326000.0,15.0,49000.0,277000.0
1086,HDIP000579,SKU-DKM-1084,2,625000.0,10.0,125000.0,1125000.0
1087,HDIP000580,SKU-TEE-1003,1,244000.0,0.0,0.0,244000.0
1088,HDIP000580,SKU-TSU-1015,1,292000.0,5.0,15000.0,277000.0
1089,HDIP000581,SKU-NOW-1073,2,216000.0,5.0,22000.0,410000.0
1090,HDIP000582,SKU-DIR-1109,1,341000.0,0.0,0.0,341000.0
1091,HDIP000582,SKU-BAD-1064,1,515000.0,5.0,26000.0,489000.0
1092,HDIP000582,SKU-DIR-1095,1,388000.0,10.0,39000.0,349000.0
1093,HDIP000582,SKU-THE-1075,1,503000.0,15.0,75000.0,428000.0
1094,HDIP000582,SKU-SWE-1077,2,418000.0,5.0,42000.0,794000.0
1095,HDIP000583,SKU-COO-1041,1,371000.0,0.0,0.0,371000.0
1096,HDIP000584,SKU-COO-1083,1,284000.0,5.0,14000.0,270000.0
1097,HDIP000584,SKU-DKM-1045,1,524000.0,0.0,0.0,524000.0
1098,HDIP000585,SKU-THE-1076,1,352000.0,10.0,35000.0,317000.0
1099,HDIP000585,SKU-DIR-1117,2,397000.0,15.0,119000.0,675000.0
1100,HDIP000586,SKU-TEE-1107,1,179000.0,5.0,9000.0,170000.0
1101,HDIP000586,SKU-BAD-1087,1,731000.0,0.0,0.0,731000.0
1102,HDIP000586,SKU-DKM-1084,1,625000.0,0.0,0.0,625000.0
1103,HDIP000586,SKU-DIR-1095,1,388000.0,0.0,0.0,388000.0
1104,HDIP000587,SKU-THE-1063,1,472000.0,5.0,24000.0,448000.0
1105,HDIP000588,SKU-SWE-1046,1,566000.0,10.0,57000.0,509000.0
1106,HDIP000588,SKU-DIR-1113,1,595000.0,0.0,0.0,595000.0
1107,HDIP000588,SKU-TSU-1034,1,385000.0,0.0,0.0,385000.0
1108,HDIP000588,SKU-BAD-1087,1,731000.0,0.0,0.0,731000.0
1109,HDIP000588,SKU-COO-1021,1,112000.0,5.0,6000.0,106000.0
1110,HDIP000589,SKU-TSU-1072,1,352000.0,15.0,53000.0,299000.0
1111,HDIP000589,SKU-DIR-1035,2,555000.0,10.0,111000.0,999000.0
1112,HDIP000589,SKU-TEE-1115,1,227000.0,15.0,34000.0,193000.0
1113,HDIP000590,SKU-SWE-1101,1,757000.0,10.0,76000.0,681000.0
1114,HDIP000590,SKU-COO-1079,1,368000.0,15.0,55000.0,313000.0
1115,HDIP000590,SKU-TSU-1110,1,633000.0,0.0,0.0,633000.0
1116,HDIP000590,SKU-DIR-1014,2,715000.0,0.0,0.0,1430000.0
1117,HDIP000590,SKU-DIR-1106,1,353000.0,15.0,53000.0,300000.0
1118,HDIP000591,SKU-DIR-1047,1,320000.0,0.0,0.0,320000.0
1119,HDIP000592,SKU-DIR-1104,1,605000.0,0.0,0.0,605000.0
1120,HDIP000593,SKU-DIR-1054,1,349000.0,0.0,0.0,349000.0
1121,HDIP000593,SKU-DIR-1047,1,320000.0,10.0,32000.0,288000.0
1122,HDIP000594,SKU-TEE-1115,1,227000.0,0.0,0.0,227000.0
1123,HDIP000594,SKU-TEE-1059,2,177000.0,5.0,18000.0,336000.0
1124,HDIP000594,SKU-TSU-1110,1,633000.0,0.0,0.0,633000.0
1125,HDIP000594,SKU-TSU-1067,1,608000.0,10.0,61000.0,547000.0
1126,HDIP000595,SKU-TEE-1022,1,252000.0,15.0,38000.0,214000.0
1127,HDIP000595,SKU-COO-1056,1,275000.0,10.0,28000.0,247000.0
1128,HDIP000595,SKU-DIR-1008,1,432000.0,15.0,65000.0,367000.0
1129,HDIP000595,SKU-TEE-1051,3,201000.0,15.0,90000.0,513000.0
1130,HDIP000595,SKU-NOW-1098,2,393000.0,0.0,0.0,786000.0
1131,HDIP000596,SKU-COO-1041,1,371000.0,0.0,0.0,371000.0
1132,HDIP000596,SKU-DIR-1117,2,397000.0,10.0,79000.0,715000.0
1133,HDIP000597,SKU-DKM-1080,1,498000.0,0.0,0.0,498000.0
1134,HDIP000597,SKU-SWE-1101,2,757000.0,15.0,227000.0,1287000.0
1135,HDIP000597,SKU-DKM-1084,1,625000.0,0.0,0.0,625000.0
1136,HDIP000598,SKU-DIR-1093,1,544000.0,0.0,0.0,544000.0
1137,HDIP000599,SKU-TEE-1040,1,172000.0,15.0,26000.0,146000.0
1138,HDIP000599,SKU-TSU-1067,1,608000.0,0.0,0.0,608000.0
1139,HDIP000600,SKU-DIR-1065,1,426000.0,0.0,0.0,426000.0
1140,HDIP000600,SKU-TSU-1015,1,292000.0,10.0,29000.0,263000.0
1141,HDIP000601,SKU-BAD-1074,1,487000.0,5.0,24000.0,463000.0
1142,HDIP000602,SKU-COO-1037,1,132000.0,15.0,20000.0,112000.0
1143,HDIP000603,SKU-TEE-1032,1,278000.0,10.0,28000.0,250000.0
1144,HDIP000603,SKU-DIR-1014,1,715000.0,0.0,0.0,715000.0
1145,HDIP000604,SKU-SWE-1011,1,375000.0,0.0,0.0,375000.0
1146,HDIP000604,SKU-NOW-1012,1,355000.0,5.0,18000.0,337000.0
1147,HDIP000604,SKU-DIR-1008,1,432000.0,15.0,65000.0,367000.0
1148,HDIP000605,SKU-THE-1075,1,503000.0,5.0,25000.0,478000.0
1149,HDIP000605,SKU-BAD-1064,1,515000.0,5.0,26000.0,489000.0
1150,HDIP000605,SKU-DIR-1082,1,382000.0,5.0,19000.0,363000.0
1151,HDIP000606,SKU-COO-1017,1,85000.0,10.0,8000.0,77000.0
1152,HDIP000606,SKU-DKM-1091,1,657000.0,0.0,0.0,657000.0
1153,HDIP000607,SKU-TEE-1016,1,220000.0,0.0,0.0,220000.0
1154,HDIP000607,SKU-NOW-1078,1,415000.0,0.0,0.0,415000.0
1155,HDIP000607,SKU-TSU-1110,1,633000.0,0.0,0.0,633000.0
1156,HDIP000607,SKU-THE-1053,1,675000.0,0.0,0.0,675000.0
1157,HDIP000608,SKU-THE-1076,1,352000.0,0.0,0.0,352000.0
1158,HDIP000609,SKU-DKM-1045,1,524000.0,0.0,0.0,524000.0
1159,HDIP000610,SKU-SWE-1101,1,757000.0,10.0,76000.0,681000.0
1160,HDIP000610,SKU-TEE-1049,1,226000.0,0.0,0.0,226000.0
1161,HDIP000610,SKU-DKM-1061,1,205000.0,5.0,10000.0,195000.0
1162,HDIP000610,SKU-TEE-1107,1,179000.0,15.0,27000.0,152000.0
1163,HDIP000611,SKU-COO-1086,1,365000.0,5.0,18000.0,347000.0
1164,HDIP000611,SKU-DKM-1080,1,498000.0,0.0,0.0,498000.0
1165,HDIP000611,SKU-THE-1053,3,675000.0,5.0,101000.0,1924000.0
1166,HDIP000612,SKU-DKM-1102,1,454000.0,10.0,45000.0,409000.0
1167,HDIP000612,SKU-NOW-1099,1,356000.0,15.0,53000.0,303000.0
1168,HDIP000613,SKU-TSU-1067,1,608000.0,0.0,0.0,608000.0
1169,HDIP000613,SKU-NOW-1025,1,438000.0,10.0,44000.0,394000.0
1170,HDIP000613,SKU-BAD-1097,1,438000.0,0.0,0.0,438000.0
1171,HDIP000613,SKU-DKM-1061,1,205000.0,0.0,0.0,205000.0
1172,HDIP000614,SKU-BAD-1069,1,415000.0,5.0,21000.0,394000.0
1173,HDIP000615,SKU-DIR-1054,1,349000.0,10.0,35000.0,314000.0
1174,HDIP000616,SKU-SWE-1070,1,718000.0,0.0,0.0,718000.0
1175,HDIP000616,SKU-TEE-1022,1,252000.0,5.0,13000.0,239000.0
1176,HDIP000616,SKU-COO-1037,1,132000.0,0.0,0.0,132000.0
1177,HDIP000616,SKU-SWE-1019,1,423000.0,0.0,0.0,423000.0
1178,HDIP000616,SKU-SWE-1024,1,753000.0,15.0,113000.0,640000.0
1179,HDIP000617,SKU-TEE-1115,1,227000.0,5.0,11000.0,216000.0
1180,HDIP000618,SKU-BAD-1097,1,438000.0,0.0,0.0,438000.0
1181,HDIP000618,SKU-DIR-1065,1,426000.0,0.0,0.0,426000.0
1182,HDIP000619,SKU-DIR-1082,1,382000.0,0.0,0.0,382000.0
1183,HDIP000620,SKU-TSU-1072,1,352000.0,0.0,0.0,352000.0
1184,HDIP000621,SKU-DIR-1065,3,426000.0,0.0,0.0,1278000.0
1185,HDIP000621,SKU-TEE-1027,1,339000.0,0.0,0.0,339000.0
1186,HDIP000621,SKU-SWE-1101,1,757000.0,10.0,76000.0,681000.0
1187,HDIP000622,SKU-TEE-1107,1,179000.0,0.0,0.0,179000.0
1188,HDIP000622,SKU-DKM-1080,1,498000.0,5.0,25000.0,473000.0
1189,HDIP000622,SKU-DKM-1038,1,228000.0,0.0,0.0,228000.0
1190,HDIP000623,SKU-TEE-1066,1,230000.0,15.0,34000.0,196000.0
1191,HDIP000623,SKU-COO-1037,1,132000.0,0.0,0.0,132000.0
1192,HDIP000624,SKU-DIR-1093,2,544000.0,0.0,0.0,1088000.0
1193,HDIP000624,SKU-TSU-1072,1,352000.0,0.0,0.0,352000.0
1194,HDIP000624,SKU-TEE-1036,2,296000.0,0.0,0.0,592000.0
1195,HDIP000625,SKU-NOW-1085,3,210000.0,0.0,0.0,630000.0
1196,HDIP000626,SKU-BAD-1018,1,494000.0,0.0,0.0,494000.0
1197,HDIP000626,SKU-COO-1083,2,284000.0,15.0,85000.0,483000.0
1198,HDIP000626,SKU-DIR-1119,1,693000.0,10.0,69000.0,624000.0
1199,HDIP000626,SKU-BAD-1001,2,447000.0,15.0,134000.0,760000.0
1200,HDIP000627,SKU-DKM-1084,1,625000.0,15.0,94000.0,531000.0
1201,HDIP000627,SKU-TEE-1010,1,240000.0,0.0,0.0,240000.0
1202,HDIP000627,SKU-BAD-1069,1,415000.0,5.0,21000.0,394000.0
1203,HDIP000628,SKU-TSU-1048,2,485000.0,5.0,48000.0,922000.0
1204,HDIP000629,SKU-DKM-1091,1,657000.0,10.0,66000.0,591000.0
1205,HDIP000629,SKU-SWE-1046,1,566000.0,15.0,85000.0,481000.0
1206,HDIP000630,SKU-TEE-1116,1,270000.0,10.0,27000.0,243000.0
1207,HDIP000631,SKU-TEE-1036,1,296000.0,5.0,15000.0,281000.0
1208,HDIP000632,SKU-COO-1017,1,85000.0,0.0,0.0,85000.0
1209,HDIP000633,SKU-BAD-1087,1,731000.0,15.0,110000.0,621000.0
1210,HDIP000634,SKU-BAD-1055,1,472000.0,15.0,71000.0,401000.0
1211,HDIP000635,SKU-TSU-1067,1,608000.0,0.0,0.0,608000.0
1212,HDIP000636,SKU-DIR-1054,1,349000.0,0.0,0.0,349000.0
1213,HDIP000637,SKU-DIR-1104,1,605000.0,15.0,91000.0,514000.0
1214,HDIP000637,SKU-DIR-1004,1,419000.0,0.0,0.0,419000.0
1215,HDIP000637,SKU-DIR-1095,2,388000.0,0.0,0.0,776000.0
1216,HDIP000638,SKU-COO-1056,2,275000.0,10.0,55000.0,495000.0
1217,HDIP000639,SKU-TEE-1031,3,290000.0,0.0,0.0,870000.0
1218,HDIP000640,SKU-DKM-1080,1,498000.0,5.0,25000.0,473000.0
1219,HDIP000640,SKU-BAD-1057,1,664000.0,0.0,0.0,664000.0
1220,HDIP000640,SKU-NOW-1098,3,393000.0,0.0,0.0,1179000.0
1221,HDIP000641,SKU-DIR-1008,1,432000.0,0.0,0.0,432000.0
1222,HDIP000641,SKU-THE-1118,1,434000.0,5.0,22000.0,412000.0
1223,HDIP000641,SKU-SWE-1103,1,683000.0,15.0,102000.0,581000.0
1224,HDIP000642,SKU-DKM-1080,1,498000.0,0.0,0.0,498000.0
1225,HDIP000643,SKU-DKM-1102,1,454000.0,10.0,45000.0,409000.0
1226,HDIP000644,SKU-DKM-1043,1,592000.0,0.0,0.0,592000.0
1227,HDIP000644,SKU-THE-1076,1,352000.0,15.0,53000.0,299000.0
1228,HDIP000645,SKU-COO-1033,1,281000.0,15.0,42000.0,239000.0
1229,HDIP000645,SKU-SWE-1046,1,566000.0,0.0,0.0,566000.0
1230,HDIP000646,SKU-THE-1075,1,503000.0,15.0,75000.0,428000.0
1231,HDIP000647,SKU-TEE-1040,1,172000.0,0.0,0.0,172000.0
1232,HDIP000648,SKU-DIR-1065,2,426000.0,10.0,85000.0,767000.0
1233,HDIP000649,SKU-NOW-1026,1,240000.0,0.0,0.0,240000.0
1234,HDIP000649,SKU-SWE-1101,1,757000.0,15.0,114000.0,643000.0
1235,HDIP000650,SKU-DIR-1054,1,349000.0,5.0,17000.0,332000.0
1236,HDIP000650,SKU-DKM-1043,2,592000.0,0.0,0.0,1184000.0
1237,HDIP000651,SKU-DIR-1060,1,655000.0,5.0,33000.0,622000.0
1238,HDIP000651,SKU-DKM-1080,1,498000.0,0.0,0.0,498000.0
1239,HDIP000652,SKU-TEE-1010,1,240000.0,10.0,24000.0,216000.0
1240,HDIP000653,SKU-DIR-1117,1,397000.0,0.0,0.0,397000.0
1241,HDIP000653,SKU-NOW-1098,1,393000.0,0.0,0.0,393000.0
1242,HDIP000654,SKU-TSU-1071,1,610000.0,0.0,0.0,610000.0
1243,HDIP000655,SKU-BAD-1087,1,731000.0,15.0,110000.0,621000.0
1244,HDIP000656,SKU-TSU-1048,1,485000.0,0.0,0.0,485000.0
1245,HDIP000656,SKU-DIR-1104,2,605000.0,10.0,121000.0,1089000.0
1246,HDIP000657,SKU-COO-1017,1,85000.0,5.0,4000.0,81000.0
1247,HDIP000657,SKU-DKM-1102,1,454000.0,0.0,0.0,454000.0
1248,HDIP000657,SKU-NOW-1025,1,438000.0,15.0,66000.0,372000.0
1249,HDIP000658,SKU-DKM-1038,1,228000.0,0.0,0.0,228000.0
1250,HDIP000658,SKU-DKM-1102,1,454000.0,0.0,0.0,454000.0
1251,HDIP000658,SKU-TEE-1020,2,190000.0,10.0,38000.0,342000.0
1252,HDIP000659,SKU-COO-1079,1,368000.0,15.0,55000.0,313000.0
1253,HDIP000659,SKU-NOW-1009,1,277000.0,0.0,0.0,277000.0
1254,HDIP000659,SKU-TEE-1022,1,252000.0,5.0,13000.0,239000.0
1255,HDIP000660,SKU-BAD-1064,1,515000.0,5.0,26000.0,489000.0
1256,HDIP000660,SKU-DKM-1061,1,205000.0,10.0,20000.0,185000.0
1257,HDIP000661,SKU-TEE-1031,1,290000.0,5.0,14000.0,276000.0
1258,HDIP000661,SKU-TEE-1051,2,201000.0,10.0,40000.0,362000.0
1259,HDIP000662,SKU-SWE-1011,1,375000.0,10.0,38000.0,337000.0
1260,HDIP000663,SKU-DIR-1044,1,443000.0,5.0,22000.0,421000.0
1261,HDIP000663,SKU-BAD-1055,1,472000.0,5.0,24000.0,448000.0
1262,HDIP000664,SKU-TSU-1034,1,385000.0,0.0,0.0,385000.0
1263,HDIP000665,SKU-DIR-1119,1,693000.0,0.0,0.0,693000.0
1264,HDIP000665,SKU-TSU-1030,1,306000.0,0.0,0.0,306000.0
1265,HDIP000665,SKU-THE-1013,1,387000.0,15.0,58000.0,329000.0
1266,HDIP000666,SKU-NOW-1078,3,415000.0,15.0,187000.0,1058000.0
1267,HDIP000667,SKU-SWE-1101,1,757000.0,15.0,114000.0,643000.0
1268,HDIP000667,SKU-NOW-1052,1,425000.0,15.0,64000.0,361000.0
1269,HDIP000667,SKU-DIR-1106,1,353000.0,0.0,0.0,353000.0
1270,HDIP000668,SKU-THE-1076,1,352000.0,5.0,18000.0,334000.0
1271,HDIP000669,SKU-BAD-1055,1,472000.0,5.0,24000.0,448000.0
1272,HDIP000669,SKU-NOW-1099,1,356000.0,10.0,36000.0,320000.0
1273,HDIP000669,SKU-BAD-1090,1,475000.0,0.0,0.0,475000.0
1274,HDIP000670,SKU-TEE-1107,1,179000.0,5.0,9000.0,170000.0
1275,HDIP000670,SKU-SWE-1046,1,566000.0,5.0,28000.0,538000.0
1276,HDIP000670,SKU-DIR-1044,1,443000.0,15.0,66000.0,377000.0
1277,HDIP000671,SKU-TEE-1005,1,133000.0,0.0,0.0,133000.0
1278,HDIP000671,SKU-DIR-1119,1,693000.0,10.0,69000.0,624000.0
1279,HDIP000672,SKU-TEE-1051,1,201000.0,5.0,10000.0,191000.0
1280,HDIP000673,SKU-TEE-1039,1,301000.0,15.0,45000.0,256000.0
1281,HDIP000673,SKU-NOW-1012,1,355000.0,0.0,0.0,355000.0
1282,HDIP000674,SKU-NOW-1050,1,245000.0,0.0,0.0,245000.0
1283,HDIP000675,SKU-TSU-1067,1,608000.0,0.0,0.0,608000.0
1284,HDIP000676,SKU-TEE-1062,1,326000.0,0.0,0.0,326000.0
1285,HDIP000676,SKU-TSU-1096,1,405000.0,0.0,0.0,405000.0
1286,HDIP000677,SKU-BAD-1074,2,487000.0,10.0,97000.0,877000.0
1287,HDIP000678,SKU-BAD-1001,3,447000.0,5.0,67000.0,1274000.0
1288,HDIP000679,SKU-DIR-1113,1,595000.0,15.0,89000.0,506000.0
1289,HDIP000679,SKU-THE-1063,1,472000.0,15.0,71000.0,401000.0
1290,HDIP000679,SKU-TEE-1059,2,177000.0,5.0,18000.0,336000.0
1291,HDIP000679,SKU-DIR-1060,1,655000.0,15.0,98000.0,557000.0
1292,HDIP000680,SKU-TEE-1116,1,270000.0,5.0,14000.0,256000.0
1293,HDIP000681,SKU-THE-1013,1,387000.0,0.0,0.0,387000.0
1294,HDIP000681,SKU-TEE-1051,1,201000.0,0.0,0.0,201000.0
1295,HDIP000682,SKU-DIR-1093,1,544000.0,5.0,27000.0,517000.0
1296,HDIP000682,SKU-TEE-1116,1,270000.0,10.0,27000.0,243000.0
1297,HDIP000683,SKU-TEE-1022,1,252000.0,10.0,25000.0,227000.0
1298,HDIP000684,SKU-TSU-1096,1,405000.0,0.0,0.0,405000.0
1299,HDIP000685,SKU-BAD-1018,1,494000.0,5.0,25000.0,469000.0
1300,HDIP000685,SKU-SWE-1042,1,535000.0,0.0,0.0,535000.0
1301,HDIP000686,SKU-DIR-1106,1,353000.0,0.0,0.0,353000.0
1302,HDIP000687,SKU-BAD-1069,1,415000.0,0.0,0.0,415000.0
1303,HDIP000688,SKU-SWE-1046,1,566000.0,15.0,85000.0,481000.0
1304,HDIP000689,SKU-DIR-1108,2,400000.0,15.0,120000.0,680000.0
1305,HDIP000689,SKU-DIR-1082,1,382000.0,15.0,57000.0,325000.0
1306,HDIP000690,SKU-BAD-1001,1,447000.0,5.0,22000.0,425000.0
1307,HDIP000691,SKU-DIR-1054,1,349000.0,0.0,0.0,349000.0
1308,HDIP000692,SKU-DIR-1113,1,595000.0,15.0,89000.0,506000.0
1309,HDIP000693,SKU-BAD-1105,1,403000.0,15.0,60000.0,343000.0
1310,HDIP000693,SKU-SWE-1042,1,535000.0,0.0,0.0,535000.0
1311,HDIP000694,SKU-DIR-1014,1,715000.0,0.0,0.0,715000.0
1312,HDIP000695,SKU-TEE-1059,1,177000.0,15.0,27000.0,150000.0
1313,HDIP000696,SKU-DIR-1028,1,536000.0,10.0,54000.0,482000.0
1314,HDIP000697,SKU-THE-1013,1,387000.0,15.0,58000.0,329000.0
1315,HDIP000698,SKU-DIR-1082,1,382000.0,15.0,57000.0,325000.0
1316,HDIP000699,SKU-DIR-1117,1,397000.0,5.0,20000.0,377000.0
1317,HDIP000700,SKU-COO-1079,1,368000.0,0.0,0.0,368000.0
1318,HDIP000701,SKU-DIR-1008,1,432000.0,0.0,0.0,432000.0
1319,HDIP000701,SKU-BAD-1018,1,494000.0,5.0,25000.0,469000.0
1320,HDIP000702,SKU-DKM-1043,1,592000.0,15.0,89000.0,503000.0
1321,HDIP000702,SKU-BAD-1018,1,494000.0,0.0,0.0,494000.0
1322,HDIP000703,SKU-NOW-1094,1,308000.0,0.0,0.0,308000.0
1323,HDIP000704,SKU-BAD-1090,1,475000.0,5.0,24000.0,451000.0
1324,HDIP000704,SKU-DIR-1093,1,544000.0,0.0,0.0,544000.0
1325,HDIP000704,SKU-THE-1029,1,475000.0,0.0,0.0,475000.0
1326,HDIP000705,SKU-SWE-1019,1,423000.0,0.0,0.0,423000.0
1327,HDIP000705,SKU-TEE-1027,1,339000.0,0.0,0.0,339000.0
1328,HDIP000706,SKU-DIR-1093,1,544000.0,5.0,27000.0,517000.0
1329,HDIP000707,SKU-DIR-1082,1,382000.0,5.0,19000.0,363000.0
1330,HDIP000707,SKU-NOW-1026,1,240000.0,0.0,0.0,240000.0
1331,HDIP000708,SKU-COO-1079,1,368000.0,0.0,0.0,368000.0
1332,HDIP000709,SKU-NOW-1098,1,393000.0,10.0,39000.0,354000.0
1333,HDIP000709,SKU-DIR-1117,1,397000.0,15.0,60000.0,337000.0
1334,HDIP000709,SKU-THE-1118,1,434000.0,5.0,22000.0,412000.0
1335,HDIP000710,SKU-TEE-1062,1,326000.0,15.0,49000.0,277000.0
1336,HDIP000710,SKU-TEE-1010,1,240000.0,0.0,0.0,240000.0
1337,HDIP000711,SKU-DIR-1119,2,693000.0,15.0,208000.0,1178000.0
1338,HDIP000711,SKU-DIR-1054,1,349000.0,5.0,17000.0,332000.0
1339,HDIP000712,SKU-THE-1118,2,434000.0,0.0,0.0,868000.0
1340,HDIP000712,SKU-TEE-1016,1,220000.0,5.0,11000.0,209000.0
1341,HDIP000712,SKU-NOW-1050,3,245000.0,15.0,110000.0,625000.0
1342,HDIP000713,SKU-DKM-1084,2,625000.0,15.0,188000.0,1062000.0
1343,HDIP000713,SKU-NOW-1050,1,245000.0,5.0,12000.0,233000.0
1344,HDIP000714,SKU-COO-1083,1,284000.0,5.0,14000.0,270000.0
1345,HDIP000714,SKU-SWE-1019,2,423000.0,0.0,0.0,846000.0
1346,HDIP000715,SKU-NOW-1099,1,356000.0,15.0,53000.0,303000.0
1347,HDIP000716,SKU-NOW-1025,1,438000.0,5.0,22000.0,416000.0
1348,HDIP000716,SKU-DIR-1113,1,595000.0,0.0,0.0,595000.0
1349,HDIP000717,SKU-BAD-1097,2,438000.0,0.0,0.0,876000.0
1350,HDIP000717,SKU-DIR-1113,1,595000.0,10.0,60000.0,535000.0
1351,HDIP000718,SKU-BAD-1001,2,447000.0,0.0,0.0,894000.0
1352,HDIP000718,SKU-TEE-1022,1,252000.0,15.0,38000.0,214000.0
1353,HDIP000719,SKU-TEE-1022,1,252000.0,15.0,38000.0,214000.0
1354,HDIP000719,SKU-BAD-1023,1,751000.0,5.0,38000.0,713000.0
1355,HDIP000720,SKU-DIR-1008,1,432000.0,0.0,0.0,432000.0
1356,HDIP000721,SKU-TEE-1022,1,252000.0,0.0,0.0,252000.0
1357,HDIP000721,SKU-SWE-1011,1,375000.0,0.0,0.0,375000.0
1358,HDIP000721,SKU-DKM-1038,1,228000.0,0.0,0.0,228000.0
1359,HDIP000722,SKU-BAD-1097,3,438000.0,15.0,197000.0,1117000.0
1360,HDIP000723,SKU-TSU-1067,3,608000.0,0.0,0.0,1824000.0
1361,HDIP000724,SKU-TEE-1088,2,274000.0,0.0,0.0,548000.0
1362,HDIP000725,SKU-SWE-1046,1,566000.0,0.0,0.0,566000.0
1363,HDIP000725,SKU-TEE-1112,1,339000.0,15.0,51000.0,288000.0
1364,HDIP000726,SKU-TEE-1112,1,339000.0,15.0,51000.0,288000.0
1365,HDIP000726,SKU-THE-1068,1,496000.0,0.0,0.0,496000.0
1366,HDIP000727,SKU-NOW-1085,1,210000.0,15.0,32000.0,178000.0
1367,HDIP000727,SKU-NOW-1025,3,438000.0,0.0,0.0,1314000.0
1368,HDIP000728,SKU-TSU-1030,1,306000.0,15.0,46000.0,260000.0
